image_name,0,1,2,3,4,5,6,7,8
2025-05-24 10:56:39.549958,"[0.6107069253921509, 0.6450945138931274, -0.8724061250686646, 0.9972853064537048]","[0.6190115809440613, 0.5699774026870728, -0.812531590461731, 0.995204746723175]","[0.6269113421440125, 0.5701166391372681, -0.8127621412277222, 0.9956111907958984]","[0.6345805525779724, 0.5704689025878906, -0.8130002617835999, 0.9947879314422607]","[0.5857811570167542, 0.5612122416496277, -0.8511621356010437, 0.9965101480484009]","[0.5688356161117554, 0.554284393787384, -0.8508566617965698, 0.9971609711647034]","[0.5507451295852661, 0.5470573902130127, -0.8512908220291138, 0.9971492290496826]","[0.6160468459129333, 0.5887882113456726, -0.44077691435813904, 0.9943946599960327]","[0.49547117948532104, 0.5612168908119202, -0.6043943762779236, 0.9982080459594727]"
2025-05-24 10:56:39.616197,"[0.5843679308891296, 0.6429151296615601, -1.069901704788208, 0.9972291588783264]","[0.6047785878181458, 0.5695677995681763, -1.0097324848175049, 0.9950510859489441]","[0.6165124177932739, 0.5711663961410522, -1.0100748538970947, 0.9955068230628967]","[0.6284982562065125, 0.5728437304496765, -1.0102808475494385, 0.994496762752533]","[0.5640952587127686, 0.5581594109535217, -1.0305014848709106, 0.9963960647583008]","[0.5471657514572144, 0.5511937737464905, -1.0301647186279297, 0.9971252083778381]","[0.5290001034736633, 0.5441752672195435, -1.030626893043518, 0.9970970749855042]","[0.6180267333984375, 0.5929996967315674, -0.6042671799659729, 0.9941875338554382]","[0.48101770877838135, 0.561002254486084, -0.6838928461074829, 0.9982007145881653]"
2025-05-24 10:56:39.682478,"[0.5377175211906433, 0.6140756011009216, -0.9072838425636292, 0.9974062442779541]","[0.5722711086273193, 0.5489174723625183, -0.8527491092681885, 0.9953048229217529]","[0.5881615877151489, 0.5572428107261658, -0.8529207706451416, 0.9957508444786072]","[0.6044390201568604, 0.5656707882881165, -0.8530514240264893, 0.9947523474693298]","[0.5307114124298096, 0.5265922546386719, -0.882422149181366, 0.9965763092041016]","[0.5156235098838806, 0.5187665224075317, -0.8821347951889038, 0.9972873330116272]","[0.5006226301193237, 0.51146000623703, -0.8825329542160034, 0.9972583055496216]","[0.6180322170257568, 0.5932946801185608, -0.5085784792900085, 0.9944698214530945]","[0.475434273481369, 0.5458754897117615, -0.5299987196922302, 0.998288094997406]"
2025-05-24 10:56:39.750405,"[0.5083203315734863, 0.5889312624931335, -0.806528627872467, 0.9976393580436707]","[0.5489392876625061, 0.5315843820571899, -0.7642797231674194, 0.995699942111969]","[0.5649920701980591, 0.5444144606590271, -0.7642191052436829, 0.9961131811141968]","[0.5812219977378845, 0.5575886368751526, -0.7641061544418335, 0.9951938390731812]","[0.5069010257720947, 0.5038493871688843, -0.7486315369606018, 0.9968618154525757]","[0.4942567050457001, 0.4967193603515625, -0.7477876543998718, 0.9975168704986572]","[0.4831083118915558, 0.49022504687309265, -0.748111367225647, 0.9974871277809143]","[0.612347424030304, 0.5932413339614868, -0.4959910213947296, 0.9949349761009216]","[0.47270718216896057, 0.5337387323379517, -0.40608543157577515, 0.9984238147735596]"
2025-05-24 10:56:39.815588,"[0.4868597388267517, 0.569248616695404, -0.7336868643760681, 0.9976836442947388]","[0.5313071608543396, 0.5197068452835083, -0.6989544630050659, 0.9956715106964111]","[0.5471179485321045, 0.5331942439079285, -0.6990380883216858, 0.9961447715759277]","[0.5630049109458923, 0.548048734664917, -0.6992143988609314, 0.9952431321144104]","[0.49337732791900635, 0.4914545714855194, -0.6743440628051758, 0.9967831969261169]","[0.48323243856430054, 0.48447632789611816, -0.6734323501586914, 0.997475802898407]","[0.47422298789024353, 0.4779382646083832, -0.673846423625946, 0.9974309206008911]","[0.6003753542900085, 0.5931653380393982, -0.49287596344947815, 0.9949890375137329]","[0.4728113114833832, 0.5278828144073486, -0.33308377861976624, 0.9982680082321167]"
2025-05-24 10:56:39.887135,"[0.4693644642829895, 0.5553812384605408, -0.6340766549110413, 0.9978135824203491]","[0.5167682766914368, 0.504323422908783, -0.6111847758293152, 0.9958221912384033]","[0.5333454608917236, 0.5158654451370239, -0.6112116575241089, 0.9963096976280212]","[0.5496741533279419, 0.5279091000556946, -0.6113322973251343, 0.9954593181610107]","[0.4805203676223755, 0.48107796907424927, -0.5804598927497864, 0.9968686699867249]","[0.47221043705940247, 0.4757086932659149, -0.5795356631278992, 0.9975447654724121]","[0.46469011902809143, 0.47037777304649353, -0.5799660086631775, 0.9974961280822754]","[0.5901033282279968, 0.5864667296409607, -0.4598771631717682, 0.9952290654182434]","[0.4730120599269867, 0.5255605578422546, -0.2682560980319977, 0.998261034488678]"
2025-05-24 10:56:39.951280,"[0.4600219428539276, 0.5533440113067627, -0.6053304076194763, 0.9978141784667969]","[0.5060250163078308, 0.5003823637962341, -0.5892152786254883, 0.9956909418106079]","[0.5224205255508423, 0.5107421875, -0.5893787145614624, 0.9962835907936096]","[0.5388743877410889, 0.5214447975158691, -0.5895890593528748, 0.9954463839530945]","[0.4732249081134796, 0.47957515716552734, -0.554113507270813, 0.9966813325881958]","[0.46621444821357727, 0.4746914803981781, -0.5532389283180237, 0.9974185228347778]","[0.4597407281398773, 0.4697524309158325, -0.5537183284759521, 0.9973376393318176]","[0.5803899168968201, 0.5839101672172546, -0.45779746770858765, 0.9952694773674011]","[0.4728335738182068, 0.5252990126609802, -0.2455853372812271, 0.9980659484863281]"
2025-05-24 10:56:40.016577,"[0.4663499891757965, 0.5543467402458191, -0.6532886028289795, 0.9979581832885742]","[0.5111632943153381, 0.4985205829143524, -0.6247974038124084, 0.9958974123001099]","[0.5278369188308716, 0.5088399052619934, -0.6248828172683716, 0.9964934587478638]","[0.5438686013221741, 0.5197135210037231, -0.6250119805335999, 0.9956878423690796]","[0.47375455498695374, 0.4782845973968506, -0.6048212051391602, 0.9968259930610657]","[0.4646379351615906, 0.47355297207832336, -0.6039939522743225, 0.9975454211235046]","[0.4563678801059723, 0.4687674045562744, -0.604426920413971, 0.9974529147148132]","[0.5819002985954285, 0.583120584487915, -0.44914451241493225, 0.9955472350120544]","[0.4669362008571625, 0.5239947438240051, -0.3002675175666809, 0.9981304407119751]"
2025-05-24 10:56:40.082819,"[0.4763193428516388, 0.5548276901245117, -0.6385537385940552, 0.9981223344802856]","[0.518754780292511, 0.49922531843185425, -0.605269193649292, 0.9961747527122498]","[0.5347775220870972, 0.5102338790893555, -0.6051430106163025, 0.9967222809791565]","[0.5501526594161987, 0.5230487585067749, -0.6051653027534485, 0.9959778785705566]","[0.47899311780929565, 0.4801996946334839, -0.5934837460517883, 0.9970546364784241]","[0.46798640489578247, 0.4751412868499756, -0.5926927328109741, 0.997714102268219]","[0.45799770951271057, 0.4700458347797394, -0.5930936932563782, 0.9976311326026917]","[0.5834648013114929, 0.5853963494300842, -0.3878874182701111, 0.9957941174507141]","[0.46206966042518616, 0.5216289162635803, -0.3028795123100281, 0.9982492923736572]"
2025-05-24 10:56:40.149612,"[0.48253169655799866, 0.5817369222640991, -0.6735305786132812, 0.9982830882072449]","[0.5229777693748474, 0.5145841240882874, -0.6420690417289734, 0.9964821934700012]","[0.5386940836906433, 0.5235572457313538, -0.6418662667274475, 0.9969887137413025]","[0.5537376999855042, 0.5335649847984314, -0.6418961882591248, 0.9962994456291199]","[0.48147591948509216, 0.49593889713287354, -0.6305273175239563, 0.9972941279411316]","[0.4691196382045746, 0.48981836438179016, -0.6296379566192627, 0.9978997111320496]","[0.4576231837272644, 0.4834953546524048, -0.6298876404762268, 0.997819721698761]","[0.5839270949363708, 0.5869258642196655, -0.39421865344047546, 0.9961289167404175]","[0.4562819302082062, 0.5253992676734924, -0.3124435544013977, 0.9983927011489868]"
2025-05-24 10:56:40.216725,"[0.4841766357421875, 0.5986419916152954, -0.6705092787742615, 0.9984449148178101]","[0.5242455005645752, 0.5231547355651855, -0.6362117528915405, 0.9968039393424988]","[0.540091872215271, 0.5305763483047485, -0.6360216736793518, 0.99726402759552]","[0.5544837713241577, 0.5388747453689575, -0.6359351277351379, 0.9966362118721008]","[0.48433101177215576, 0.5046995878219604, -0.6286776065826416, 0.9975438117980957]","[0.47142401337623596, 0.4980333149433136, -0.6278675198554993, 0.998092532157898]","[0.4593230187892914, 0.49171939492225647, -0.6281558275222778, 0.9980191588401794]","[0.5857454538345337, 0.5870550274848938, -0.38508713245391846, 0.9964773058891296]","[0.45054471492767334, 0.5277663469314575, -0.328763484954834, 0.9985417723655701]"
2025-05-24 10:56:40.283297,"[0.4979874789714813, 0.6154899597167969, -0.640654981136322, 0.9985878467559814]","[0.531821072101593, 0.536726176738739, -0.6050493121147156, 0.9970863461494446]","[0.5479877591133118, 0.5410591959953308, -0.6048828959465027, 0.9975067973136902]","[0.5639870762825012, 0.5468604564666748, -0.6048482060432434, 0.9969358444213867]","[0.4873833954334259, 0.5208826661109924, -0.6032045483589172, 0.9977619051933289]","[0.4726310670375824, 0.5134552121162415, -0.602440595626831, 0.9982596039772034]","[0.4595714509487152, 0.5066434144973755, -0.6027379631996155, 0.998191773891449]","[0.5930504202842712, 0.5873133540153503, -0.353292316198349, 0.996786892414093]","[0.4497474730014801, 0.5336108803749084, -0.32510292530059814, 0.9986710548400879]"
2025-05-24 10:56:40.349945,"[0.5280808806419373, 0.6353230476379395, -0.6792145371437073, 0.9987099170684814]","[0.5475588440895081, 0.5500404834747314, -0.6348280310630798, 0.9973260760307312]","[0.5625945329666138, 0.5513365864753723, -0.634749710559845, 0.9977184534072876]","[0.5764932632446289, 0.5540158152580261, -0.6346830725669861, 0.9971916079521179]","[0.5035277605056763, 0.5407984852790833, -0.6494168043136597, 0.997946560382843]","[0.48478665947914124, 0.535510778427124, -0.6485897302627563, 0.9984033703804016]","[0.469348281621933, 0.5313148498535156, -0.648797869682312, 0.9983361959457397]","[0.595035970211029, 0.5873439311981201, -0.3644031286239624, 0.9970639944076538]","[0.44696244597435, 0.5538167357444763, -0.38456979393959045, 0.9987840056419373]"
2025-05-24 10:56:40.419011,"[0.5561031699180603, 0.6356335878372192, -0.6923738718032837, 0.998783528804779]","[0.5656976103782654, 0.5509101152420044, -0.6479557752609253, 0.9974552989006042]","[0.5780327320098877, 0.5515140295028687, -0.6478240489959717, 0.9978237748146057]","[0.5900437235832214, 0.5537686347961426, -0.6477748155593872, 0.9973390698432922]","[0.5248372554779053, 0.5434483885765076, -0.6695822477340698, 0.9980565905570984]","[0.5061075687408447, 0.5388219356536865, -0.6689274907112122, 0.9984756112098694]","[0.4866679310798645, 0.5355691313743591, -0.6691344380378723, 0.9984143972396851]","[0.5956600308418274, 0.5834557414054871, -0.3700093924999237, 0.9971992373466492]","[0.44805893301963806, 0.5596858263015747, -0.4244426488876343, 0.9988471865653992]"
2025-05-24 10:56:40.483659,"[0.559118390083313, 0.6347501277923584, -0.7966973185539246, 0.9988536238670349]","[0.571257472038269, 0.5508928298950195, -0.7500659227371216, 0.9975816011428833]","[0.5837633013725281, 0.5514065027236938, -0.7500127553939819, 0.9979363679885864]","[0.5961268544197083, 0.55356365442276, -0.7500625848770142, 0.9974721074104309]","[0.529702365398407, 0.5434001088142395, -0.7679834961891174, 0.9981516599655151]","[0.5111969709396362, 0.5386976003646851, -0.7673537731170654, 0.9985437989234924]","[0.4914097487926483, 0.5355208516120911, -0.7675513625144958, 0.9984769225120544]","[0.5998837947845459, 0.5813405513763428, -0.4361993670463562, 0.9973533153533936]","[0.4488285481929779, 0.5614526271820068, -0.49410906434059143, 0.9989049434661865]"
2025-05-24 10:56:40.550093,"[0.5528347492218018, 0.6413530707359314, -0.83885657787323, 0.9989217519760132]","[0.5696076154708862, 0.5592391490936279, -0.793664276599884, 0.9977119565010071]","[0.5829217433929443, 0.5600215792655945, -0.7937185168266296, 0.9980508685112]","[0.5957069993019104, 0.5620155334472656, -0.7937515377998352, 0.9975982308387756]","[0.5275143980979919, 0.5498429536819458, -0.8042857050895691, 0.9982518553733826]","[0.509720504283905, 0.543962299823761, -0.8035740256309509, 0.9986230731010437]","[0.4907373785972595, 0.5393338799476624, -0.8038212656974792, 0.9985559582710266]","[0.604154646396637, 0.5849481225013733, -0.46912285685539246, 0.9974979162216187]","[0.44897976517677307, 0.5617200136184692, -0.5000091195106506, 0.9989722371101379]"
2025-05-24 10:56:40.617718,"[0.5388995409011841, 0.6393598318099976, -0.8734842538833618, 0.9989815950393677]","[0.5651514530181885, 0.5589284896850586, -0.8291649222373962, 0.9978135824203491]","[0.5797674655914307, 0.5606483221054077, -0.8292664885520935, 0.9981392621994019]","[0.5940738320350647, 0.5637200474739075, -0.8293519616127014, 0.9976847171783447]","[0.5194729566574097, 0.5481178164482117, -0.831544816493988, 0.998328685760498]","[0.5022554993629456, 0.5426065921783447, -0.8308442234992981, 0.9986880421638489]","[0.4854436218738556, 0.5389246940612793, -0.8311408758163452, 0.9986211061477661]","[0.6053819060325623, 0.5878410935401917, -0.5021221041679382, 0.9975879192352295]","[0.44936418533325195, 0.5590968728065491, -0.49568018317222595, 0.9990237355232239]"
2025-05-24 10:56:40.684108,"[0.5134589076042175, 0.6415397524833679, -0.9852601885795593, 0.999002993106842]","[0.5506985187530518, 0.5627692341804504, -0.9393435716629028, 0.9978468418121338]","[0.5665174722671509, 0.566066563129425, -0.9395846128463745, 0.9981729388237]","[0.5812866687774658, 0.5703604817390442, -0.9396660327911377, 0.997689425945282]","[0.5016613006591797, 0.5499885678291321, -0.9370659589767456, 0.9983444213867188]","[0.48642393946647644, 0.5435600876808167, -0.9363428354263306, 0.9987109303474426]","[0.47189584374427795, 0.5384697914123535, -0.9367235898971558, 0.9986374378204346]","[0.6040692925453186, 0.5956915616989136, -0.5798723101615906, 0.9976243376731873]","[0.44910547137260437, 0.5587695240974426, -0.5526897311210632, 0.999038577079773]"
2025-05-24 10:56:40.749708,"[0.48392942547798157, 0.6428421139717102, -0.94942307472229, 0.9989731311798096]","[0.5296279191970825, 0.564910352230072, -0.9140138626098633, 0.9977441430091858]","[0.5483683943748474, 0.5684083700180054, -0.9142329692840576, 0.9981276988983154]","[0.5644782185554504, 0.5729241967201233, -0.9143381714820862, 0.9975613355636597]","[0.4807029366493225, 0.5525659322738647, -0.8998814821243286, 0.9982326626777649]","[0.46782928705215454, 0.5460766553878784, -0.8990879058837891, 0.9986517429351807]","[0.45627322793006897, 0.5400096774101257, -0.8994181752204895, 0.9985349178314209]","[0.5964323878288269, 0.6018694043159485, -0.5917897820472717, 0.9975225329399109]","[0.4490048289299011, 0.5607669949531555, -0.5160138010978699, 0.998950183391571]"
2025-05-24 10:56:40.816814,"[0.4593515992164612, 0.6423792243003845, -0.7303715348243713, 0.9989755153656006]","[0.5056672692298889, 0.5643415451049805, -0.7275310754776001, 0.9976997375488281]","[0.5241753458976746, 0.5678743720054626, -0.7274941205978394, 0.9981166124343872]","[0.541685163974762, 0.5723838210105896, -0.727554202079773, 0.9975225329399109]","[0.464848130941391, 0.5525820851325989, -0.6896116733551025, 0.9981861710548401]","[0.45508304238319397, 0.5463742017745972, -0.6886683702468872, 0.9986284375190735]","[0.447060763835907, 0.5402510166168213, -0.6889714598655701, 0.998492956161499]","[0.5823554396629333, 0.602080762386322, -0.5588674545288086, 0.9975183606147766]","[0.4497310519218445, 0.5620598196983337, -0.3577476739883423, 0.9989059567451477]"
2025-05-24 10:56:40.883103,"[0.4462593197822571, 0.6357225775718689, -0.6808804273605347, 0.9988948106765747]","[0.4923923909664154, 0.5590816736221313, -0.6820191740989685, 0.9974328875541687]","[0.5105437636375427, 0.5631797313690186, -0.6820140480995178, 0.9979503750801086]","[0.5291826128959656, 0.5687302350997925, -0.6820105910301208, 0.9972646832466125]","[0.4568084180355072, 0.547035813331604, -0.6410452127456665, 0.997963011264801]","[0.4492449164390564, 0.5409955978393555, -0.6401368975639343, 0.9984857439994812]","[0.44304412603378296, 0.5350141525268555, -0.6404714584350586, 0.9983055591583252]","[0.5749257802963257, 0.6021349430084229, -0.5354994535446167, 0.9973369836807251]","[0.45081236958503723, 0.561829149723053, -0.3302403390407562, 0.9987558126449585]"
2025-05-24 10:56:40.950080,"[0.44079360365867615, 0.6285277605056763, -0.6907548308372498, 0.9987680912017822]","[0.4865143597126007, 0.5536373853683472, -0.6916279196739197, 0.9970430135726929]","[0.5044518113136292, 0.5584739446640015, -0.6915570497512817, 0.9976323843002319]","[0.52372807264328, 0.5651980638504028, -0.691620409488678, 0.9968858957290649]","[0.45332208275794983, 0.5401650071144104, -0.6499500870704651, 0.9976147413253784]","[0.4467404782772064, 0.5340451002120972, -0.649008572101593, 0.9981920123100281]","[0.44124603271484375, 0.5279268622398376, -0.6493285894393921, 0.9979587197303772]","[0.5716769099235535, 0.6029427647590637, -0.5442690253257751, 0.9969586730003357]","[0.45137321949005127, 0.5616286396980286, -0.33075252175331116, 0.9984114170074463]"
